web-scraper-order,web-scraper-start-url,pages,pages-href,title,articles,articles-href,subtitle,author,date,content
"1571531290-11982","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArjpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Tuesday’s Morning Email: How Betsy DeVos Became The Most Hated Cabinet Secretary","Tuesday's Morning Email: How Betsy DeVos Became The Most Hated Cabinet Secretary","https://search.huffpost.com/click/_ylt=Awr9DuMPqqtdDjYAj4psBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560079/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ftuesdays-morning-email-how-betsy-devos-became-the-most-hated-cabinet-secretary_n_59ef188de4b0d14acdcc5bf5/RK=2/RS=FeOC4PpZzG7q3sgrwIINaUbgob0-","“Meet the new Democratic bogeyman for 2018.”","","10/24/2017 07:03 am ET","GOLD STAR FAMILY PROMISED $25,000 BY TRUMP RECEIVES CHECK A week after it became public the president had not fulfilled his promise to send it. [HuffPost]"
"1571531218-11604","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsTpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","How Betsy DeVos Became The Most Hated Cabinet Secretary","How Betsy DeVos Became The Most Hated Cabinet Secretary","https://search.huffpost.com/click/_ylt=Awr9CWvAqatdyVcAG9FsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560001/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-most-hated-secretary_n_59ee3d3be4b003385ac13c9b/RK=2/RS=AkwOyAvBm17TnT1jWaQQaOd4F9g-","Meet the new Democratic boogeyman for 2018.","","10/24/2017 05:46 am ET","Ultimately Whitehead organized more than 60,000 people to sign online petitions objecting to DeVos’ speech."
"1571531310-12086","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArjpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Betsy DeVos’ New Title IX Guidelines Prioritize Schools Over Sexual Assault Survivors","Betsy DeVos' New Title IX Guidelines Prioritize Schools Over Sexual Assault Survivors","https://search.huffpost.com/click/_ylt=Awr9DuMPqqtdDjYAgYpsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560079/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbesty-devos-new-title-ix-guidelines-prioritize-schools-over-sexual-assault-survivors_n_5beede5fe4b0510a1f3037cf/RK=2/RS=vvvUgMhGxd1y4k6dwx0v2M8ZDWc-","The Education Department just proposed guidelines to the civil rights law that would drastically change the way schools handle sexual misconduct.","Alanna Vagianos","11/16/2018 01:29 pm ET",""
"1571531261-11835","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArzpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Betsy DeVos Loves To Tell This Teacher’s Story. But He Says She Got It All Wrong.","Betsy DeVos Loves To Tell This Teacher’s Story. But He Says She Got It All Wrong.","https://search.huffpost.com/click/_ylt=Awr9DtD0qatdfogA6.FsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560053/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-jed-teacher_n_5c524d60e4b0ca92c6dd1812/RK=2/RS=ccvuCRuFX_Q41LMD91STPgTQG0I-","“I hate knowing she is using my words to further push her agenda,” says educator Jed Dearybury.","","01/31/2019 10:00 am ET","Education Secretary Betsy DeVos loves to tell the story about a former teacher named “Jed.”"
"1571531213-11541","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsTpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Betsy DeVos May Rescind Title IX Guidelines. Here’s What That Could Mean.","Betsy DeVos May Rescind Title IX Guidelines. Here's What That Could Mean.","https://search.huffpost.com/click/_ylt=Awr9CWvAqatdyVcAHdFsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560001/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-may-rescind-title-ix-guidelines-heres-what-that-could-mean_n_59aff829e4b0dfaafcf443e5/RK=2/RS=mAfTUA13zQ3cls22bdqlsFzc8Og-","Advocates say rolling back the 2011 Dear Colleague Letter would send a startling message to student survivors of sexual assault.","","09/06/2017 01:01 pm ET","On a more granular level, rescinding the Dear Colleague Letter would impact the ability of survivors to ensure their schools are following Title IX procedures."
"1571531244-11759","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsDpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Betsy DeVos’ $40 Million Yacht Set Adrift By Vandals At Ohio Dock","Betsy DeVos' $40 Million Yacht Set Adrift By Vandals At Ohio Dock","https://search.huffpost.com/click/_ylt=Awr9IlvfqatdqjMAva9sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560031/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-40-million-yacht-set-adrift-by-vandals-at-ohio-dock_n_5b59cf4fe4b0fd5c73cc92ea/RK=2/RS=E7yfVAf0.1NH2vOmORJ4.vLImYo-","Someone untied the SeaQuest from its mooring, causing it to ram into a dock and sustain “large scratches and scrapes,” according to a police report.","","07/26/2018 12:01 pm ET","A $40 million yacht owned by the family of Secretary of Education Betsy DeVos was set adrift by vandals at a dock in Ohio last weekend, causing thousands of dollars worth of damage to the vessel, according to the Toledo Blade."
"1571531274-11912","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArzpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Betsy DeVos’ New Title IX Regulations Will Only Hurt Female Student Athletes","Opinion: Betsy DeVos' New Title IX Regulations Will Only Hurt Female Student Athletes","https://search.huffpost.com/click/_ylt=Awr9DtD0qatdfogA4eFsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560053/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fopinion-devos-title-ix-college-athletes_n_5bff08bbe4b0388c1770f4de/RK=2/RS=4HLKOi8wppQsHBuC1VhqfFle_3I-","null","","11/29/2018 09:32 am ET","Earlier this month, Secretary of Education Betsy DeVos released newly proposed Title IX regulations regarding how schools should handle reports of sexual harassment and violence. When they are formally put into place, these guidelines will narrow the definition of sexual misconduct so fewer cases fall under Title IX’s umbrella."
"1571531223-11652","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsTpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Betsy DeVos Comes Clean: A Fiction","Betsy DeVos Comes Clean: A Fiction","https://search.huffpost.com/click/_ylt=Awr9CWvAqatdyVcAF9FsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560001/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-comes-clean-a-fiction_b_59ed3292e4b092f9f241935c/RK=2/RS=SN33CMXp42LkweCnSXq7zHfvlX4-","null","","10/22/2017 08:16 pm ET","Originally posted 10-21-17 at deutsch29.wordpress.com."
"1571531223-11635","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsTpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Betsy DeVos Comes Clean: A Fiction","Betsy DeVos Comes Clean: A Fiction","https://search.huffpost.com/click/_ylt=Awr9CWvAqatdyVcAF9FsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560001/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-comes-clean-a-fiction_b_59ed3292e4b092f9f241935c/RK=2/RS=SN33CMXp42LkweCnSXq7zHfvlX4-","null","","10/22/2017 08:16 pm ET","On the food truck of state control, local control is the condiments.  I know about food trucks because I have seen them, and I have seen the condiments, as well."
"1571531209-11489","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsTpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Lawsuit Accuses Betsy DeVos And Her Deputies Of Being Motivated By Sexism","Lawsuit Accuses Betsy DeVos And Her Deputies Of Being Motivated By Sexism","https://search.huffpost.com/click/_ylt=Awr9CWvAqatdyVcAIdFsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560001/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-sexual-assault-lawsuit_n_5bd9ff6ee4b01abe6a1ad4a9/RK=2/RS=hRhAr98es1NeqH8iujDwgDNl2KA-","The lawsuit says that the education secretary’s decision to scrap Obama-era rules governing sexual assault on campus was based on bias and stereotypes.","","10/31/2018 08:49 pm ET","But plaintiffs in the filing say DeVos and her deputies had more nefarious motivations, and they use new Freedom of Information Act records as evidence. The records indicate that Department of Education leaders had solicited input from groups and academics who push inflated and widely discredited statistics regarding the prevalence of false rape allegations. A National Sexual Violence Resource Center study found that false reports account for only about 2 percent to 10 percent of such allegations, a range that it said was likely inflated."
"1571531242-11745","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsDpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Democratic Congresswoman Demands Betsy DeVos Resign For Promoting ‘Racist Research’","Democratic Congresswoman Demands Betsy DeVos Resign For Promoting 'Racist Research'","https://search.huffpost.com/click/_ylt=Awr9IlvfqatdqjMAv69sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560031/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fkatherine-clark-demands-betsy-devos-resign_n_5ca26e1ae4b04693a945fe6e/RK=2/RS=Oa8yQqGiKSEM1oSrnt8OPPhNo_c-","“What Betsy DeVos did that I so object to and find disgusting is she rescinded civil rights policy and cherry-picked racist research to back it up.”","Amy Russo","04/01/2019 07:45 pm ET",""
"1571531310-12089","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArjpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Betsy DeVos’ New Title IX Guidelines Prioritize Schools Over Sexual Assault Survivors","Betsy DeVos' New Title IX Guidelines Prioritize Schools Over Sexual Assault Survivors","https://search.huffpost.com/click/_ylt=Awr9DuMPqqtdDjYAgYpsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560079/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbesty-devos-new-title-ix-guidelines-prioritize-schools-over-sexual-assault-survivors_n_5beede5fe4b0510a1f3037cf/RK=2/RS=vvvUgMhGxd1y4k6dwx0v2M8ZDWc-","The Education Department just proposed guidelines to the civil rights law that would drastically change the way schools handle sexual misconduct.","","11/16/2018 01:29 pm ET","“The Trump Administration’s proposed rule is designed to let schools off the hook for sexual assault and harassment,” Sage Carson, manager of the anti-sexual violence organization Know Your IX, said in a Friday morning statement."
"1571531237-11714","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsDpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Betsy DeVos Comes Clean: A Fiction","Betsy DeVos Comes Clean: A Fiction","https://search.huffpost.com/click/_ylt=Awr9IlvfqatdqjMAw69sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560031/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-comes-clean-a-fiction_b_59ed3292e4b092f9f241935c/RK=2/RS=EiTANaXK4GsF42nXG8lPBvTyaHY-","null","","10/22/2017 08:16 pm ET","That is why I hate unions. Now, it does not serve me to state so directly, so I instead prefer to appeal to the ideal of American individualism– an ideal, as I already mentioned, easily subdued."
"1571531223-11641","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsTpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Betsy DeVos Comes Clean: A Fiction","Betsy DeVos Comes Clean: A Fiction","https://search.huffpost.com/click/_ylt=Awr9CWvAqatdyVcAF9FsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560001/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-comes-clean-a-fiction_b_59ed3292e4b092f9f241935c/RK=2/RS=SN33CMXp42LkweCnSXq7zHfvlX4-","null","","10/22/2017 08:16 pm ET","The single sheep who believes that one-on-one with a single wolf makes a fair match comes to a similar end as the single middle-class worker who believes his individuality equips him to effectively negotiate the terms of his employment with a single corporate magnate."
"1571531307-12077","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArjpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Betsy DeVos’ New Campus Sexual Misconduct Rules Would Strengthen Rights Of The Accused","Betsy DeVos’ New Campus Sexual Misconduct Rules Would Strengthen Rights Of The Accused","https://search.huffpost.com/click/_ylt=Awr9DuMPqqtdDjYAg4psBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560079/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-sexual-misconduct-campus-rules_n_5b87a5e9e4b0cf7b00324a05/RK=2/RS=esLYl95gM8YkhL80Lh7TZvNTnK8-","The education secretary’s proposed policies would also  reduce liability for colleges and universities, and boost support for victims.","","08/30/2018 04:27 am ET","The report was published on the same day that officials said a former University of Southern California (USC) gynecologist, George Tyndall, accused of sexually assaulting hundreds of students, had agreed to a suspension of his medical license."
