web-scraper-order,web-scraper-start-url,pages,pages-href,articles,articles-href,title,subtitle,author,date,content
"1571523445-1297","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","She Took On Betsy DeVos. Now She Wants To Unseat 44-Year GOP Rep. Don Young.","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falyse-galvin-unseat-don-young_n_5b58baf5e4b0b15aba949171/RK=2/RS=g88URRnUPbciz8RAhQ1VlNDIxgU-","She Took On Betsy DeVos. Now She Wants To Unseat GOP Rep. Don Young.","It’s a long shot, but Alaska independent Alyse Galvin is raising lots of money and just might catch the Democratic wave.","","08/02/2018 03:17 pm ET","Ultimately, Galvin thinks her energy and willingness to meet people “where they are” is why she’s had Republican, Democratic and independent voters tell her they’ll support her campaign. She said people tell her all the time that they just appreciate that she can relate to their struggles."
"1571523429-1237","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos Sued For Weakening Sexual Assault Reporting Protections For Students","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwABy1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-lawsuit-sex-assault-student-protections_n_5a6bf2a4e4b06e253267baca/RK=2/RS=00taHjDwiDVBZVUv6LFLnoz_8x8-","Betsy DeVos Sued For Weakening Sexual Assault Reporting Protections For Students","The suit says DeVos and an assistant education secretary are convinced women are lying or are misunderstanding or regretting consensual sex.","","01/27/2018 01:15 am ET","Laura Dunn, founder of SurvJustice and a university sex assault survivor, told People magazine: “I’m not going to let the abuser-in-chief take away our protections.” Trump has been accused of assault or harassment by about 21 women."
"1571523412-1191","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos Will Meet With Men's Rights Activists Tomorrow About Sexual Assault","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwADS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2f118-sexual-assault-survivors-write-letter-asking-trump-who-are-you-here-to-serve_n_59650307e4b005b0fdc8bcc6/RK=2/RS=EK.tCEjcp_yxVG2TlSIOAsapkrg-","Betsy DeVos Will Meet With Men’s Rights Activists Tomorrow About Sexual Assault","The Secretary of Education will also meet with survivors, but they’re not totally satisfied.","","07/12/2017 09:01 am ET","“They have viciously and very intentionally harassed rape survivors online by exposing their identities and posting pictures of them,” Davidson said. “From our perspective, they really have no place in a conversation about civil rights, and it shows that this administration will either turn a blind eye to or actively participate in hostility toward survivors of sexual violence.”"
"1571523412-1183","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos Will Meet With Men's Rights Activists Tomorrow About Sexual Assault","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwADS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2f118-sexual-assault-survivors-write-letter-asking-trump-who-are-you-here-to-serve_n_59650307e4b005b0fdc8bcc6/RK=2/RS=EK.tCEjcp_yxVG2TlSIOAsapkrg-","Betsy DeVos Will Meet With Men’s Rights Activists Tomorrow About Sexual Assault","The Secretary of Education will also meet with survivors, but they’re not totally satisfied.","","07/12/2017 09:01 am ET","More than 100 survivors of campus sexual assault wrote a letter to President Donald Trump and Education Secretary Betsy DeVos, demanding: “Exactly who are you here to serve?”"
"1571523418-1200","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos Gets Hammered For Shielding Student Loan Servicers From State Regs","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwACy1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-rosa-delauro-student-loans_n_5ab15a0de4b008c9e5f21760/RK=2/RS=rA3scqlAKkVYxW8HYna_sir2D7g-","Betsy DeVos Gets Hammered For Shielding Student Loan Servicers From State Regs","Rep. Rosa DeLauro attacked the secretary over her decision, and DeVos struggled to respond.","","03/20/2018 05:22 pm ET","Education Secretary Betsy DeVos got an earful about her student loan policies on Tuesday during a House appropriations subcommittee hearing."
"1571523435-1241","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos Used Private Email For Official Business In 'Limited' Cases","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwABS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-private-email-government-business_n_5ce3274ae4b0e69c18f06151/RK=2/RS=aAny3GJ5OyDTN6sWVuH5emRBc1Q-","Betsy DeVos Used Private Email For Official Business In ‘Limited’ Cases","Federal investigators found fewer than 100 emails on government matters sent to and from the education secretary’s personal accounts.","","05/20/2019 08:53 pm ET","In total, investigators found fewer than 100 such messages sent to or from DeVos’ four personal accounts between Jan. 20, 2017, and April 10, 2018."
"1571523445-1290","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","She Took On Betsy DeVos. Now She Wants To Unseat 44-Year GOP Rep. Don Young.","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falyse-galvin-unseat-don-young_n_5b58baf5e4b0b15aba949171/RK=2/RS=g88URRnUPbciz8RAhQ1VlNDIxgU-","She Took On Betsy DeVos. Now She Wants To Unseat GOP Rep. Don Young.","It’s a long shot, but Alaska independent Alyse Galvin is raising lots of money and just might catch the Democratic wave.","","08/02/2018 03:17 pm ET","“It’s a fun notion that an up-and-coming, bright and motivated woman could take his seat, but I consider it a very, very long shot,” said Stephen Haycox, an Alaska historian. “Young’s arrogance and old guy antics play well in Alaska.”"
"1571523452-1305","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos' Proposed Education Cuts Go Way Deeper Than The Special Olympics","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwA_yxsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-special-education_n_5c9cf2c2e4b0523d87119bf5/RK=2/RS=avjiMi2DyqM2j0Tn2Vc8r7jk_0Y-","Betsy DeVos’ Proposed Education Cuts Go Way Deeper Than The Special Olympics","Advocates say a proposed end to federal funding for the Special Olympics was merely a small part of an anti-disability budget.","","03/28/2019 06:33 pm ET","The Education Department’s proposed budget would eliminate 29 education programs, including a program that operates after-school programs for low-income kids, one that provides professional development for teachers and one that helps provide mental health services."
"1571523440-1255","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Here's The Most Alarming Part Of Betsy DeVos’ Proposed Sexual Misconduct Guidelines","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAy1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-sexual-misconduct-title-ix_n_5b8834a4e4b0511db3d60df4/RK=2/RS=ITtZtJI8Ef7AE4M5Dl8lSvmsufI-","Here’s The Most Alarming Part Of Betsy DeVos’ Proposed Sexual Misconduct Guidelines","The education secretary’s potential new Title IX regulations could be disastrous for sexual assault survivors.","","08/30/2018 06:48 pm ET","“This is really just saying that ‘it doesn’t matter that you were assaulted three minutes off campus. You still have to share a classroom with your rapist. And you don’t have any rights,’” Sage Carson, manager of the anti-sexual violence organization Know Your IX, told HuffPost."
"1571523452-1320","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos' Proposed Education Cuts Go Way Deeper Than The Special Olympics","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwA_yxsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-special-education_n_5c9cf2c2e4b0523d87119bf5/RK=2/RS=avjiMi2DyqM2j0Tn2Vc8r7jk_0Y-","Betsy DeVos’ Proposed Education Cuts Go Way Deeper Than The Special Olympics","Advocates say a proposed end to federal funding for the Special Olympics was merely a small part of an anti-disability budget.","","03/28/2019 06:33 pm ET","“The Special Olympics is not a federal program. It’s a private organization. I love its work, and I have personally supported its mission,” she said in that statement. “Given our current budget realities, the federal government cannot fund every worthy program, particularly ones that enjoy robust support from private donations.”"
"1571523445-1283","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","She Took On Betsy DeVos. Now She Wants To Unseat 44-Year GOP Rep. Don Young.","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falyse-galvin-unseat-don-young_n_5b58baf5e4b0b15aba949171/RK=2/RS=g88URRnUPbciz8RAhQ1VlNDIxgU-","She Took On Betsy DeVos. Now She Wants To Unseat GOP Rep. Don Young.","It’s a long shot, but Alaska independent Alyse Galvin is raising lots of money and just might catch the Democratic wave.","","08/02/2018 03:17 pm ET","Notably, she’s been out-raising Young all year. In the fundraising quarter that ended on June 30, Galvin raised $246,000 to Young’s $177,000 ― more than any candidate in the race. In the quarter before that, Galvin raised $284,000 to Young’s $103,000. But Young has more cash on hand than Galvin by about $200,000."
"1571523452-1313","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos' Proposed Education Cuts Go Way Deeper Than The Special Olympics","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwA_yxsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-special-education_n_5c9cf2c2e4b0523d87119bf5/RK=2/RS=avjiMi2DyqM2j0Tn2Vc8r7jk_0Y-","Betsy DeVos’ Proposed Education Cuts Go Way Deeper Than The Special Olympics","Advocates say a proposed end to federal funding for the Special Olympics was merely a small part of an anti-disability budget.","","03/28/2019 06:33 pm ET","A focus on school choice ― at the expense of traditional public schools ― is an attack on students with disabilities, Decker said."
"1571523435-1245","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos Used Private Email For Official Business In 'Limited' Cases","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwABS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-private-email-government-business_n_5ce3274ae4b0e69c18f06151/RK=2/RS=aAny3GJ5OyDTN6sWVuH5emRBc1Q-","Betsy DeVos Used Private Email For Official Business In ‘Limited’ Cases","Federal investigators found fewer than 100 emails on government matters sent to and from the education secretary’s personal accounts.","","05/20/2019 08:53 pm ET","The report noted that DeVos has been personally briefed on “records management requirements,” including a warning that “employees are prohibited from using personal email or messaging accounts to conduct official government business.”"
"1571523445-1275","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","She Took On Betsy DeVos. Now She Wants To Unseat 44-Year GOP Rep. Don Young.","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falyse-galvin-unseat-don-young_n_5b58baf5e4b0b15aba949171/RK=2/RS=g88URRnUPbciz8RAhQ1VlNDIxgU-","She Took On Betsy DeVos. Now She Wants To Unseat GOP Rep. Don Young.","It’s a long shot, but Alaska independent Alyse Galvin is raising lots of money and just might catch the Democratic wave.","","08/02/2018 03:17 pm ET","Galvin, a 52-year-old education advocate in Anchorage, Alaska, was horrified by DeVos’ lack of experience. So she spearheaded a campaign to pressure the state’s two senators to vote no. She and other educators launched a “Betsy DeVos Tie-Breaker Telethon” on Facebook Live, urging Alaskans to call in and share their thoughts on DeVos. They were flooded with negative feedback and displayed their results."
"1571523405-1180","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9DspMi6tdlpwAGS1sBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","","","","","","",""
"1571523412-1188","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos Will Meet With Men's Rights Activists Tomorrow About Sexual Assault","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwADS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2f118-sexual-assault-survivors-write-letter-asking-trump-who-are-you-here-to-serve_n_59650307e4b005b0fdc8bcc6/RK=2/RS=EK.tCEjcp_yxVG2TlSIOAsapkrg-","Betsy DeVos Will Meet With Men’s Rights Activists Tomorrow About Sexual Assault","The Secretary of Education will also meet with survivors, but they’re not totally satisfied.","","07/12/2017 09:01 am ET","The meeting is set for July 13, with three different groups getting a 90-minute time slot to speak about specific issues concerning campus sexual assault, Davidson said. The first 90 minutes will be allotted to survivors and advocacy groups to tell their stories and discuss why it’s so important that Title IX is enforced. Another session will be given to people who want to speak on behalf of the “wrongly accused,” Davidson said. The last session will involve college and university legal teams."
"1571523418-1208","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos Gets Hammered For Shielding Student Loan Servicers From State Regs","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwACy1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-rosa-delauro-student-loans_n_5ab15a0de4b008c9e5f21760/RK=2/RS=rA3scqlAKkVYxW8HYna_sir2D7g-","Betsy DeVos Gets Hammered For Shielding Student Loan Servicers From State Regs","Rep. Rosa DeLauro attacked the secretary over her decision, and DeVos struggled to respond.","","03/20/2018 05:22 pm ET","Earlier this month, the bipartisan National Governors Association issued a statement warning against the Education Department’s guidance."
"1571523435-1240","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos Used Private Email For Official Business In 'Limited' Cases","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwABS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-private-email-government-business_n_5ce3274ae4b0e69c18f06151/RK=2/RS=aAny3GJ5OyDTN6sWVuH5emRBc1Q-","Betsy DeVos Used Private Email For Official Business In ‘Limited’ Cases","Federal investigators found fewer than 100 emails on government matters sent to and from the education secretary’s personal accounts.","","05/20/2019 08:53 pm ET","According to the Education Department’s Office of Inspector General, the agency’s email system revealed a “limited” number of such communications that had been sent or received by DeVos’ personal accounts. These government-related messages had not been directed on to her department accounts, but did appear in the government accounts of other department staffers who were included on the emails."
