web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,content,date
"1570864752-4577","https://www.foxnews.com/politics","Biden's full-throated attack on Trump seen as double-edged sword","https://www.foxnews.com/politics/biden-trump-impeachment-attack-double-edged-sword","Biden's full-throated attack on Trump seen as double-edged sword","Biden's full-throated attack on Trump seen as double-edged sword","","While the Fox News national poll released Wednesday indicated that a majority said the president should be impeached and removed from office, Biden has faced warning signs of his own.","20 hours ago"
"1570864806-4684","https://www.foxnews.com/politics","Booker quotes this Old Testament Bible verse to defend LGBTQ rights","https://www.foxnews.com/politics/booker-bible-lgbtq-town-hall","Booker quotes this Old Testament Bible verse to defend LGBTQ rights","Booker quotes this Old Testament Bible verse to defend LGBTQ rights","","Citing Micah 6:8, Booker made his defense after a UCLA student, who attended an all-girls Catholic high school in N.J., said her school routinely rejected requests for an LGBTQ+ club.","17 hours ago"
"1570864721-4491","https://www.foxnews.com/politics","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","https://www.foxnews.com/politics/trump-minneapolis-minnesota-rally-impeachment-push-security-costs-ilhan-omar","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","","WHISTLEBLOWER ATTORNEY ADMITS CLIENT HAD CONTACT WITH PRESIDENTIAL CANDIDATES, AS LAWYER'S ANTI-TRUMP BIAS SURFACES","1 day ago"
"1570864568-4324","https://www.foxnews.com/politics","GOP House Intel panel member tells Pelosi to release Volker transcript, slams 'secret hearings'","https://www.foxnews.com/politics/gop-congressman-to-pelosi-volker-leaks-contradict-testimony-and-its-time-to-end-secret-proceedings","GOP House Intel panel member tells Pelosi to release Volker transcript, slams 'secret hearings'","GOP House Intel panel member tells Pelosi to release Volker transcript, slams 'secret hearings'","","""He was clear about that [and] reinforced exactly what President Zelensky said when he said, 'I was not pushed by the administration,'"" Jordan said. ""Adam Schiff won't release that. Instead, there were 67 pages of text messages. Adam Schiff took a few of those text messages and released them. Release them all.""","1 day ago"
"1570864547-4293","https://www.foxnews.com/politics","Giuliani associates arrested while trying to board international flight with one-way tickets, prosecutors say","https://www.foxnews.com/politics/prosecutors-giuliani-associates-arrested-while-trying-to-board-international-flight-with-one-way-tickets","Giuliani associates arrested while trying to board international flight with one-way tickets, prosecutors say","Giuliani associates arrested while trying to board international flight with one-way tickets, prosecutors say","","“Protecting the integrity of our elections and protecting our elections from unlawful foreign influence are core functions of our campaign finance laws,” Manhattan U.S. Attorney Geoffrey Berman said at a news conference Thursday.","1 day ago"
"1570864787-4671","https://www.foxnews.com/politics","Beto threatens tax-exempt status of churches if they don't support gay marriage","https://www.foxnews.com/politics/beto-church-of-tax-exempt-status-gay-marriage","Beto threatens tax-exempt status of churches if they don't support gay marriage","Beto threatens tax-exempt status of churches if they don't support gay marriage","","Matt Lewis, CNN political commentator, tweeted out, ""This isn't going to help win the electoral college. If you wonder why so many Christians are willing to hold their nose and support someone as horrible as Donald Trump, this helps explain it.""","18 hours ago"
"1570864517-4251","https://www.foxnews.com/politics","Providing health insurance to illegal immigrants could cost up to $23 billion a year, study finds","https://www.foxnews.com/politics/providing-health-insurance-to-illegal-immigrants","Providing health insurance to illegal immigrants could cost up to $23 billion a year, study finds","Providing health insurance to illegal immigrants could cost up to $23 billion a year, study finds","","The CIS study estimated that 4.9 million illegal immigrants have incomes below 400 percent of the poverty line and also do not have insurance -- meaning they have incomes low enough to receive coverage via either Medicaid or the Affordable Care Act -- also known to many, particularly critics, as ObamaCare.","1 day ago"
"1570864658-4416","https://www.foxnews.com/politics","House Dems subpoena Energy Secretary Rick Perry for Ukraine docs in impeachment inquiry","https://www.foxnews.com/politics/democrats-subpoena-rick-perry-ukraine-impeachment-inquiry","House Dems subpoena Energy Secretary Rick Perry for Ukraine docs in impeachment inquiry","House Dems subpoena Energy Secretary Rick Perry for Ukraine docs in impeachment inquiry","","The expanding impeachment probe was launched last month after an intelligence community member's whistleblower complaint raised concerns about the president's Ukraine phone call. In it, Trump asked Zelensky to probe onetime Vice President Joe Biden, his son Hunter and their business dealings in Ukraine. Joe Biden has for months been seen as the Democrats' frontrunner in the 2020 election against Trump.","1 day ago"
"1570865080-5063","https://www.foxnews.com/politics","Trump announces acting Homeland Security Secretary McAleenan to leave post","https://www.foxnews.com/politics/trump-announces-acting-homeland-security-secretary-mcaleenan-to-leave-post","Trump announces acting Homeland Security Secretary McAleenan to leave post","Trump announces acting Homeland Security Secretary McAleenan to leave post","","Before serving in government, McAleenan practiced law in California. He attended Amherst College in Massachusetts and holds his law degree from the University of Chicago.","7 hours ago"
"1570864780-4647","https://www.foxnews.com/politics","Trump called former Ukraine diplomat 'bad news' ... and now she's set to testify","https://www.foxnews.com/politics/drama-swirls-ahead-of-dems-planned-interview-with-ukraine-diplomat","Trump called former Ukraine diplomat 'bad news' ... and now she's set to testify","Trump called former Ukraine diplomat 'bad news' ... and now she's set to testify","","Born in Canada to immigrant parents — her father from the former Soviet Union, her mother from Germany — she grew up speaking Russian at home. The family moved to Connecticut when she was a young child, and she later became a U.S. citizen.","1 day ago"
"1570864877-4763","https://www.foxnews.com/politics","Bullock, long-shot 2020 Dem, insists nomination ‘won’t be decided by the debates’","https://www.foxnews.com/politics/lower-tier-2020-dems-argue-nomination-wont-be-decided-by-the-debates","Bullock, long-shot 2020 Dem, insists nomination ‘won’t be decided by the debates’","Bullock, long-shot 2020 Dem, insists nomination ‘won’t be decided by the debates’","","The DNC’s raising the thresholds again for candidates to make the stage for November’s fifth round showdown, which will be held in Atlanta.","14 hours ago"
"1570864560-4315","https://www.foxnews.com/politics","House Democrats subpoena Energy Secretary Rick Perry in impeachment inquiry","https://video.foxnews.com/v/6093847247001/","House Democrats subpoena Energy Secretary Rick Perry in impeachment inquiry","House Democrats subpoena Energy Secretary Rick Perry in impeachment inquiry","","","null"
"1570864768-4604","https://www.foxnews.com/politics","Adam Schiff's 2020 Republican challenger vows to propel 'the viper into retirement'","https://www.foxnews.com/politics/eric-early-adam-schiffs-2020-republican-challenger","Adam Schiff's 2020 Republican challenger vows to propel 'the viper into retirement'","Adam Schiff's 2020 Republican challenger vows to propel 'the viper into retirement'","","FORMER CIA WHISTLEBLOWER BLASTS MEDIA, DISMISSES UNNAMED OFFICIAL WHO FLAGGED TRUMP-UKRAINE CALL","18 hours ago"
"1570864900-4796","https://www.foxnews.com/politics","Pompeo calls foul on NBA's China treatment","https://www.foxnews.com/politics/pompeo-nba-china-usa-uighur-muslims","Pompeo calls foul on NBA's China treatment","Pompeo calls foul on NBA's China treatment","","ANDREW YANG RIPS CHINESE GOVERNMENT'S 'RIDICULOUS' DECISION NOT TO BROADCAST NBA GAMES","13 hours ago"
"1570864752-4580","https://www.foxnews.com/politics","Biden's full-throated attack on Trump seen as double-edged sword","https://www.foxnews.com/politics/biden-trump-impeachment-attack-double-edged-sword","Biden's full-throated attack on Trump seen as double-edged sword","Biden's full-throated attack on Trump seen as double-edged sword","","Longtime Republican strategist Colin Reed highlighted that “the discussion involving Ukraine is going to involve a continued focus on why Hunter Biden was being paid $50,000 a month to sit on the board of an energy company with him having absolutely no expertise in that area.”","20 hours ago"
