web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,content,date
"1570844048-1566","https://www.breitbart.com/politics/","Watch: Ocasio-Cortez Says Dreams of Motherhood ‘Taste Bittersweet’ Due to Climate Change","https://www.breitbart.com/politics/2019/10/11/watch-ocasio-cortez-says-dreams-of-motherhood-taste-bittersweet-due-to-climate-change/","Watch: Ocasio-Cortez Says Dreams of Motherhood ‘Taste Bittersweet’ Due to Climate Change","Rep. Alexandria Ocasio-Cortez (D-NY) said during a speech at the C40 World Mayors Summit in Copenhagen that her dreams of motherhood now “taste bittersweet” due to climate change.","","“Even now, you know, when you put climate change on top of that, I know that I want to perhaps have one less child than I thought I would maybe have,” she explained.","11 Oct 2019"
"1570844032-1452","https://www.breitbart.com/politics/","Greta Thunberg’s Cause Could Have Cost Her Peace Prize: No Science to Connect Climate Change to Conflict","https://www.breitbart.com/politics/2019/10/11/greta-thunbergs-cause-could-have-cost-her-peace-prize-no-science-connect-climate-change-conflict/","Greta Thunberg’s Cause Could Have Cost Her Peace Prize: No Science to Connect Climate Change to Conflict","Greta Thunberg, the 16-year-old Swedish girl who has become the international face of the youth climate change movement, has been passed up by the Peace Research Institute in Oslo for the 2019 Nobel Peace Prize.","","“In his will outlining the prize, Nobel wrote that the recipient should be someone who has advanced the ‘abolition or reduction of standing armies’ — which some have interpreted as requiring a direct connection to peace and conflict,” the Post reported.","11 Oct 2019"
"1570844056-1610","https://www.breitbart.com/politics/","Report: Democrats Privately Urging Pelosi to Hold Impeachment Inquiry Vote","https://www.breitbart.com/politics/2019/10/11/report-democrats-privately-urging-pelosi-to-hold-impeachment-inquiry-vote/","Report: Democrats Privately Urging Pelosi to Hold Impeachment Inquiry Vote","Some House Democrats are privately calling on Speaker Nancy Pelosi (D-CA) to hold a vote to formalize the impeachment inquiry to undermine Republican criticism that the process is illegitimate, Politico reported this week.","","Most of the 235 members of the House Democratic Caucus support the impeachment probe, but there are still eight who did not, as of Thursday afternoon, a tally from the New York Times revealed.","11 Oct 2019"
"1570844030-1435","https://www.breitbart.com/politics/","Nancy Sinatra: Trump a ‘Clear and Present Danger to Our Country and the World’","https://www.breitbart.com/entertainment/2019/10/11/nancy-sinatra-trump-a-clear-and-present-danger-to-our-country-and-the-world/","Nancy Sinatra: Trump a ‘Clear and Present Danger to Our Country and the World’","Singer and actress Nancy Sinatra boasted of her prediction of what would happen if “ignorant” Trump became president, lamenting his right-leaning Supreme Court nominees, accusing him of starting a war, and declaring that he should be impeached and removed due to the “clear and present danger” he poses to “our country and the world.”","","“The truth is we should get that son of a bitch @realDonaldTrump out of our White House,” Sinatra wrote in 2017, using the hashtag “MuellerTime,” indicating that she counted on the Mueller report to sink the president. However, the report found no evidence of collusion or conspiracy between the Trump campaign and Russia.","11 Oct 2019"
"1570844014-1355","https://www.breitbart.com/politics/","Jane Fonda Takes Break from Acting, Moves to Washington to Become Climate Activist","https://www.breitbart.com/entertainment/2019/10/11/jane-fonda-takes-break-from-acting-moves-to-washington-to-become-climate-activist/","Jane Fonda Takes Break from Acting, Moves to Washington to Become Climate Activist","Actress-activist Jane Fonda said she is taking a break from her Netflix comedy series Grace and Frankie and is moving to Washington, D.C. in order to be at the center of the so-called climate change battle.","","Fonda also talked about her feelings about President Donald Trump. “I did not expect it would be this bad. I didn’t,” she said.","11 Oct 2019"
"1570844059-1613","https://www.breitbart.com/politics/","All Eyes on Louisiana: Gubernatorial ‘Jungle Primary’ First Election in Nation Since Impeachment Inquiry","https://www.breitbart.com/politics/2019/10/11/all-eyes-on-louisiana-gubernatorial-jungle-primary-first-election-in-nation-since-impeachment-inquiry/","All Eyes on Louisiana: Gubernatorial ‘Jungle Primary’ First Election in Nation Since Impeachment Inquiry","All eyes are focused on Louisiana, where Donald Trump will hold a rally on Friday night and the state’s voters will go to the polls in a “jungle primary” on Saturday.","","Edwards has been hovering in recent polls just a few points under the 50 percent majority he will need to avoid a November runoff election against Saturday’s second place finisher. Abraham and Rispone have been jockeying for the second spot, with both registering between 20 percent and 25 percent in recent polls.","11 Oct 2019"
"1570844014-1359","https://www.breitbart.com/politics/","Jane Fonda Takes Break from Acting, Moves to Washington to Become Climate Activist","https://www.breitbart.com/entertainment/2019/10/11/jane-fonda-takes-break-from-acting-moves-to-washington-to-become-climate-activist/","Jane Fonda Takes Break from Acting, Moves to Washington to Become Climate Activist","Actress-activist Jane Fonda said she is taking a break from her Netflix comedy series Grace and Frankie and is moving to Washington, D.C. in order to be at the center of the so-called climate change battle.","","Follow David Ng on Twitter @HeyItsDavidNg. Have a tip? Contact me at dng@breitbart.com","11 Oct 2019"
"1570844061-1659","https://www.breitbart.com/politics/","***Live Updates*** Trump Holds Louisiana Rally","https://www.breitbart.com/2020-election/2019/10/11/live-updates-trump-holds-louisiana-rally/","***Live Updates*** Trump Holds Louisiana Rally","President Donald Trump will hold a Friday evening rally in Lake Charles, Louisiana, a day before the state’s gubernatorial jungle primary. Governor John Bel Edwards (D) needs to get more than 50 percent of the vote against Republicans Rep. Ralph Abraham (D-LA) and Eddie Rispone to avoid a runoff.","","8:41 PM: Trump says “we’ve ended the war on American energy” and the United States is the top producer of oil and gas anywhere on the planet. Trump rips Democrats who want to get rid of oil and natural gas. He mocks Democrats who want to go to wind. “I can’t watch LSU and Florida because there is no wind today,” Trump says.","11 Oct 2019"
"1570844032-1450","https://www.breitbart.com/politics/","Greta Thunberg’s Cause Could Have Cost Her Peace Prize: No Science to Connect Climate Change to Conflict","https://www.breitbart.com/politics/2019/10/11/greta-thunbergs-cause-could-have-cost-her-peace-prize-no-science-connect-climate-change-conflict/","Greta Thunberg’s Cause Could Have Cost Her Peace Prize: No Science to Connect Climate Change to Conflict","Greta Thunberg, the 16-year-old Swedish girl who has become the international face of the youth climate change movement, has been passed up by the Peace Research Institute in Oslo for the 2019 Nobel Peace Prize.","","The prize has gone to environmental champions before. In 2007, the Intergovernmental Panel on Climate Change (IPCC) and former vice president Al Gore won “for their efforts to build up and disseminate greater knowledge about man-made climate change, and to lay the foundations for the measures that are needed to counteract such change.” In 2004, it was given to Wangari Maathai “for her contribution to sustainable development, democracy and peace.” In 1970, it went to Norman Borlaug, sometimes called the “father of the green revolution.”","11 Oct 2019"
"1570844014-1354","https://www.breitbart.com/politics/","Jane Fonda Takes Break from Acting, Moves to Washington to Become Climate Activist","https://www.breitbart.com/entertainment/2019/10/11/jane-fonda-takes-break-from-acting-moves-to-washington-to-become-climate-activist/","Jane Fonda Takes Break from Acting, Moves to Washington to Become Climate Activist","Actress-activist Jane Fonda said she is taking a break from her Netflix comedy series Grace and Frankie and is moving to Washington, D.C. in order to be at the center of the so-called climate change battle.","","“I mean, I knew about Greta, I didn’t know she was on the spectrum. And I really didn’t know what Asperger’s meant,” Fonda told the Times. “On the spectrum, if they are interested in something, they have a laser focus on that and whatever the denials and rationalizations the rest of us indulge in, that doesn’t come into play with her.”","11 Oct 2019"
"1570844056-1600","https://www.breitbart.com/politics/","Report: Democrats Privately Urging Pelosi to Hold Impeachment Inquiry Vote","https://www.breitbart.com/politics/2019/10/11/report-democrats-privately-urging-pelosi-to-hold-impeachment-inquiry-vote/","Report: Democrats Privately Urging Pelosi to Hold Impeachment Inquiry Vote","Some House Democrats are privately calling on Speaker Nancy Pelosi (D-CA) to hold a vote to formalize the impeachment inquiry to undermine Republican criticism that the process is illegitimate, Politico reported this week.","","…","11 Oct 2019"
"1570844059-1622","https://www.breitbart.com/politics/","All Eyes on Louisiana: Gubernatorial ‘Jungle Primary’ First Election in Nation Since Impeachment Inquiry","https://www.breitbart.com/politics/2019/10/11/all-eyes-on-louisiana-gubernatorial-jungle-primary-first-election-in-nation-since-impeachment-inquiry/","All Eyes on Louisiana: Gubernatorial ‘Jungle Primary’ First Election in Nation Since Impeachment Inquiry","All eyes are focused on Louisiana, where Donald Trump will hold a rally on Friday night and the state’s voters will go to the polls in a “jungle primary” on Saturday.","","But all that still might not be enough for the governor to win his reelection battle outright on Saturday, as Trump holds an 11th-hour rally to boost support for the two leading GOP challengers.","11 Oct 2019"
"1570844012-1319","https://www.breitbart.com/politics/","Schweizer & McLeod: Hunter Biden Helped China Acquire ‘Strategically Sensitive Assets’","https://www.breitbart.com/2020-election/2019/10/11/schweizer-mcleod-hunter-biden-helped-china-acquire-strategically-sensitive-assets/","Schweizer & McLeod: Hunter Biden Helped China Acquire ‘Strategically Sensitive Assets’","Hunter Biden’s Chinese investment firm assisted China’s acquisition of “strategically sensitive assets” in the United States, according to a New York Post op-ed by the Government Accountability Institute’s Peter Schweizer and Jacob McLeod.","","“With the backing of the state-owned Bank of China, one of the country’s ‘big four’ financial institutions, BHR had access to the types of deals that most Western firms only dreamed of, including IPOs of state-owned companies,” Schweizer and McLeod write, noting that Biden’s firm “invested in strategically sensitive assets in both China and the United States.”","11 Oct 2019"
