web-scraper-order,web-scraper-start-url,article,article-href,title,subtitle,author,content,date
"1570838870-2559","https://www.nytimes.com/section/politics","ImageDemocrats’ Bolder Stand on Labor Reflects Nation’s Ideological ShiftAmbitious moves to shift power to workers are being embraced by several presidential candidates.By Noam Scheiber","https://www.nytimes.com/2019/10/11/business/economy/democratic-candidates-labor-unions.html","Democrats’ Bolder Stand on Labor Reflects Nation’s Ideological Shift","null","Noam Scheiber","With people increasingly open to more radical tools for accomplishing this, joining a union can seem downright middle of the road. According to recent polling by Pew Research Center, 42 percent of Americans view socialism favorably, up from 29 percent in 2010. During roughly that same time, support for unions has climbed significantly, from less than half to about two-thirds of Americans.","Oct. 11, 2019, 3:43 p.m. ET"
"1570838872-2584","https://www.nytimes.com/section/politics","ImageTrump and China Have a ‘Phase One Deal.’ The World Economy Is Still at Risk.A perpetual state of aggression on trade has been a drag on business decision-making, especially in manufacturing.By Neil Irwin","https://www.nytimes.com/2019/10/11/upshot/trade-deal-trump-china.html","Trump and China Have a ‘Phase One Deal.’ The World Economy Is Still at Risk.","A perpetual state of aggression on trade has been a drag on business decision-making, especially in manufacturing.","Neil Irwin","Business investment spending subtracted from overall G.D.P. in the second quarter, and job creation by the factory sector has slowed enormously in 2019 — only 3,000 jobs a month, down from 22,000 in 2018. A report on September factory activity showed it in negative territory.","Oct. 11, 2019"
"1570838874-2608","https://www.nytimes.com/section/politics","ImageA Spice Company Spent $92,000 on Pro-Impeachment Facebook Ads in a WeekA Wisconsin-based purveyor of pepper, paprika and poppy seeds spent more on impeachment-related Facebook ads than any entity besides President Trump.By Jacey Fortin","https://www.nytimes.com/2019/10/11/business/penzeys-spices-impeach-ads.html","A Spice Company Spent $92,000 on Pro-Impeachment Facebook Ads in a Week","A Wisconsin-based purveyor of pepper, paprika and poppy seeds spent more on impeachment-related Facebook ads than any entity besides President Trump.","Jacey Fortin","“If you are a company and you have values, now is the time to share them,” Mr. Penzey said. “Now is the time that it’s important to share them.”","Oct. 11, 2019"
"1570838848-2385","https://www.nytimes.com/section/politics","ImageThe Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. Epstein","https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html","The Democrats Worth Staying Up Past Bedtime For","For the way-too-young-to-vote crowd, 2020 events are still a draw.","Reid J. Epstein","“He’s in my top three,” she said. “It’s a loose commitment, kind of like a promise ring.”","Oct. 11, 2019"
"1570838851-2399","https://www.nytimes.com/section/politics","ImageTrump Reaches ‘Phase 1’ Deal With China and Delays Planned TariffsPresident Trump said he had reached an agreement with China to walk back tensions in the trade war as he met with a top Chinese envoy FridayBy Ana Swanson","https://www.nytimes.com/2019/10/11/business/economy/us-china-trade-deal.html","Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs","null","Ana Swanson","Stock and commodity prices climbed on Friday as investors anticipated a resolution to the trade spat.","Oct. 11, 2019"
"1570838877-2610","https://www.nytimes.com/section/politics","ImageTrump Orders Troops and Weapons to Saudi Arabia in Message of Deterrence to IranThe announcement came five days after Mr. Trump said his desire to end America’s “endless wars” led him to pull back troops from the Syria-Turkey border.By Eric Schmitt and David E. Sanger","https://www.nytimes.com/2019/10/11/world/middleeast/trump-saudi-arabia-iran-troops.html","Trump Orders Troops and Weapons to Saudi Arabia in Message of Deterrence to Iran","null","Eric Schmitt","The move came only five days after President Trump said that his desire to terminate America’s “endless wars” led to his decision to pull back from the border area between Syria and Turkey about 50 troops who were working to create a “safe zone” between Turkish and Kurdish troops.","Oct. 11, 2019"
"1570838880-2642","https://www.nytimes.com/section/politics","ImageThose Foreign Business Ties? The Trump Sons Have Plenty TooThe Trumps have criticized Hunter Biden for doing business overseas while his father was vice president. Last month, the Trumps won approval in Scotland to build 500 homes.By Eric Lipton, Steve Eder and Ben Protess","https://www.nytimes.com/2019/10/11/us/politics/donald-trump-jr-eric-trump-business.html","Those Foreign Business Ties? The Trump Sons Have Plenty Too","null","Eric Lipton","But its international dealings have become far more complicated since Mr. Trump took office and his sons took leadership of the business, especially when foreign governments have been involved to the company’s benefit.","Oct. 11, 2019, 7:33 p.m. ET"
"1570838866-2513","https://www.nytimes.com/section/politics","ImageWhite House Threatens Turkey With Crippling SanctionsThe warning comes after Turkey launched military operations against the American military’s Kurdish allies in Syria.By Alan Rappeport and David E. Sanger","https://www.nytimes.com/2019/10/11/us/politics/turkey-sanctions-syria-kurds-trump.html","White House Threatens Turkey With Crippling Sanctions","null","Alan Rappeport","WASHINGTON — The Trump administration on Friday belatedly threatened new sanctions against Turkey that officials said could cripple Turkey’s economy in response to its military offensive against Kurds in northern Syria.","Oct. 11, 2019"
"1570838851-2405","https://www.nytimes.com/section/politics","ImageTrump Reaches ‘Phase 1’ Deal With China and Delays Planned TariffsPresident Trump said he had reached an agreement with China to walk back tensions in the trade war as he met with a top Chinese envoy FridayBy Ana Swanson","https://www.nytimes.com/2019/10/11/business/economy/us-china-trade-deal.html","Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs","null","Ana Swanson","The initial reaction among Republican lawmakers was cautiously optimistic. Senator Charles E. Grassley of Iowa, the Republican chairman of the Finance Committee, said that any progress was good news, but that Mr. Trump must reach a more substantial deal for the pain of the trade war to have been worthwhile.","Oct. 11, 2019"
"1570838851-2424","https://www.nytimes.com/section/politics","ImageTrump Reaches ‘Phase 1’ Deal With China and Delays Planned TariffsPresident Trump said he had reached an agreement with China to walk back tensions in the trade war as he met with a top Chinese envoy FridayBy Ana Swanson","https://www.nytimes.com/2019/10/11/business/economy/us-china-trade-deal.html","Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs","null","Ana Swanson","Mr. Trump acknowledged that tensions with China had spiraled as a result of the trade war but said that relations between the two countries were now “a love fest.”","Oct. 11, 2019"
"1570838855-2435","https://www.nytimes.com/section/politics","ImageCongress Can Seek Trump’s Financial Records, Appeals Court RulesThe ruling, by a three-judge panel, handed a victory to House Democrats whose efforts to obtain the documents have been stonewalled by the White House.By Charlie Savage","https://www.nytimes.com/2019/10/11/us/politics/mazars-trump-tax-returns.html","Congress Can Seek Trump’s Financial Records, Appeals Court Rules","null","Charlie Savage","WASHINGTON — President Trump’s accounting firm must comply with a House committee’s demands for eight years of his financial records, a federal appeals court panel ruled on Friday in a major victory for House Democrats in their struggle against his vow to stonewall “all” of their oversight subpoenas.","Oct. 11, 2019"
"1570838868-2548","https://www.nytimes.com/section/politics","ImageBotched Medical Procedures May Have Led to Death of U.S. SoldierStaff Sgt. Alex Conrad, 26, died from wounds he received during a militant attack on a small outpost in Somalia.By Thomas Gibbons-Neff","https://www.nytimes.com/2019/10/11/world/africa/soldier-death-somalia.html","Botched Medical Procedures May Have Led to Death of U.S. Soldier","Staff Sgt. Alex Conrad, 26, died from wounds he received during a militant attack on a small outpost in Somalia.","Thomas Gibbons-Neff","A peer-reviewed medical study published in 2015 found that those initiatives saved an estimated 359 lives from June 2009 to March 2014. Applying the same standard to operations elsewhere has proved difficult, as was evident in the ambush in Niger.","Oct. 11, 2019, 2:26 p.m. ET"
"1570838858-2467","https://www.nytimes.com/section/politics","ImagePoll watchDemocrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.By Giovanni Russonello","https://www.nytimes.com/2019/10/11/us/politics/latest-democratic-polls.html","Democrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?","In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.","Giovanni Russonello","“There’s the possibility that a debate would drive a news cycle that would bolster a candidate,” Mr. McElwee added. “But instead, what we’ve seen is that those sorts of moments tend to fall off.”","Oct. 11, 2019, 11:46 a.m. ET"
