web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
1571004788-353,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ FlourishedThe Vermont senator has staked his presidential campaign, and much of his political legacy, on transforming health care in America. His mother’s illness, and a trip he made to study the Canadian system, help explain why.By Sydney EmberPRINT EDITIONSanders Developed Vision for Health Care on Jaunts to Canada|September 10, 2019, Page A1",https://www.nytimes.com/2019/09/09/us/politics/bernie-sanders-health-care.html?searchResultPosition=19,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ Flourished",null,,"Sept. 9, 2019","Then, as now, Mr. Sanders avoided speaking of his mother’s death. On Sunday, he declined to discuss his personal life, but said that his family had “struggled economically, and that’s it.”"
1571004801-530,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Proposes a Wealth Tax: ‘I Don’t Think That Billionaires Should Exist’Mr. Sanders is embracing an idea at the center of Elizabeth Warren’s presidential campaign. His proposal goes further in who would be taxed and how much money would be raised.By Thomas KaplanPRINT EDITIONA Candidate Opposed to Billionaires Unveils His Tax Proposal|September 25, 2019, Page A13",https://www.nytimes.com/2019/09/24/us/politics/bernie-sanders-wealth-tax.html?searchResultPosition=13,Bernie Sanders Proposes a Wealth Tax: ‘I Don’t Think That Billionaires Should Exist’,Mr. Sanders is embracing an idea at the center of Elizabeth Warren’s presidential campaign. His proposal goes further in who would be taxed and how much money would be raised.,,"Sept. 24, 2019","“I don’t think that billionaires should exist,” he said, adding that there would always be rich people and others with less money. “This proposal does not eliminate billionaires, but it eliminates a lot of the wealth that billionaires have, and I think that’s exactly what we should be doing.”"
1571004792-416,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Campaign Shakes Up New Hampshire OperationMr. Sanders has overhauled his New Hampshire state operations, as his campaign fights to maintain support in a state he won by more than 22 percentage points in 2016.By Sydney Ember and Jonathan MartinPRINT EDITIONSanders Campaign Shakes Up Leadership of New Hampshire Operation|September 16, 2019, Page A15",https://www.nytimes.com/2019/09/15/us/politics/bernie-sanders-new-hampshire.html?searchResultPosition=17,Bernie Sanders Campaign Shakes Up New Hampshire Operation,null,,"Sept. 15, 2019","Without the same mix of New Hampshire’s anti-establishment and progressive voters all to himself this time, he has fallen into the 20s in most polls, bunched up with Joseph R. Biden Jr. and Ms. Warren at the top of the surveys in the state."
1571004804-553,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Calls for Eliminating Americans’ Medical DebtOn top of his “Medicare for all” proposal, Mr. Sanders’s new plan would wipe out an estimated $81 billion in existing medical debt and ignore such debt in credit scores.By Margot Sanger-Katz and Sydney EmberPRINT EDITIONSanders Proposal Calls for the Elimination of Medical Debt|September 22, 2019, Page A19",https://www.nytimes.com/2019/09/21/us/politics/bernie-medical-debt-healthcare.html?searchResultPosition=12,Bernie Sanders Calls for Eliminating Americans’ Medical Debt,"On top of his “Medicare for all” proposal, Mr. Sanders’s new plan would wipe out an estimated $81 billion in existing medical debt and ignore such debt in credit scores.",,"Sept. 21, 2019",[Sign up for our politics newsletter and join the conversation around the 2020 presidential race.]
1571004825-805,https://www.nytimes.com/search?query=bernie+sanders,"Candidates Grow Bolder on Labor, and Not Just Bernie SandersAmbitious moves to shift power to workers are being embraced by several Democratic presidential contenders.By Noam ScheiberPRINT EDITIONDemocrats Grow Bolder With Pro-Labor Policies|October 12, 2019, Page A19",https://www.nytimes.com/2019/10/11/business/economy/democratic-candidates-labor-unions.html?searchResultPosition=3,"Candidates Grow Bolder on Labor, and Not Just Bernie Sanders",null,,"Published Oct. 11, 2019","“The folks who don’t want this to happen will fight just as hard whether it’s small or big,” Ms. Block said. “But doing something bigger makes moving legislation easier because you have the potential to have a much bigger constituency behind it.”"
1571004809-609,https://www.nytimes.com/search?query=bernie+sanders,"What Jane Sanders Is Telling Bernie Sanders About His 2020 BidJane Sanders, long an influential force in her husband’s political life, has recently been instrumental in shaping decisions about his health issues, his campaign and the flow of information to the public.By Sydney Ember and Jonathan MartinPRINT EDITION‘She Is His Engine’: What Jane Sanders Is Telling Her Husband About 2020|October 11, 2019, Page A17",https://www.nytimes.com/2019/10/10/us/politics/bernie-sanders-wife-jane.html?searchResultPosition=10,What Jane Sanders Is Telling Bernie Sanders About His 2020 Bid,"Jane Sanders, long an influential force in her husband’s political life, has recently been instrumental in shaping decisions about his health issues, his campaign and the flow of information to the public.",,"Oct. 10, 2019","The Sanders partnership formed soon after the two met at a political event during his first campaign for mayor in 1981. When he was in City Hall, she ran his youth office. They married in 1988."
1571004788-357,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ FlourishedThe Vermont senator has staked his presidential campaign, and much of his political legacy, on transforming health care in America. His mother’s illness, and a trip he made to study the Canadian system, help explain why.By Sydney EmberPRINT EDITIONSanders Developed Vision for Health Care on Jaunts to Canada|September 10, 2019, Page A1",https://www.nytimes.com/2019/09/09/us/politics/bernie-sanders-health-care.html?searchResultPosition=19,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ Flourished",null,,"Sept. 9, 2019","It would still be some years, though, before health care became his political hallmark."
1571004812-631,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Says He Will Slow His Campaign Pace After Heart AttackThe Vermont senator said he would “change the nature” of his campaign. He also acknowledged that voters would take his health into account when deciding whether to support him.By Sydney Ember and Jonathan MartinPRINT EDITIONAfter Heart Attack, Sanders Will Slow Pace of His Campaign|October 9, 2019, Page A19",https://www.nytimes.com/2019/10/08/us/politics/bernie-sanders-heart-attack.html?searchResultPosition=9,Bernie Sanders Says He Will Slow His Campaign Pace After Heart Attack,The Vermont senator said he would “change the nature” of his campaign. He also acknowledged that voters would take his health into account when deciding whether to support him.,,"Oct. 8, 2019","Given Mr. Sanders’s influential role in the Democratic race, not only as a top candidate but also as a driving force in policy debates, his decision to pull back campaigning injects new uncertainty into the contest — both for the future of Mr. Sanders’s candidacy and the possible ramifications for other contenders."
1571004790-390,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders, in Las Vegas, Previews Plan for Affordable HousingMr. Sanders invoked his own childhood growing up in a rent-controlled apartment, and contrasted it with the privilege of President Trump.By Sydney EmberPRINT EDITIONSanders Outlines $2.5 Trillion Affordable Housing Plan |September 15, 2019, Page A29",https://www.nytimes.com/2019/09/14/us/politics/bernie-sanders-housing.html?searchResultPosition=18,"Bernie Sanders, in Las Vegas, Previews Plan for Affordable Housing","Mr. Sanders invoked his own childhood growing up in a rent-controlled apartment, and contrasted it with the privilege of President Trump.",,"Published Sept. 14, 2019","“We have an affordable housing crisis in Nevada, in Vermont and all over this country that must be addressed,” he told an audience of about 100 people at a union hall in Las Vegas, which was hit hard by the housing crisis a decade ago. “For too long, this is one of those issues that we just don’t talk about.”"
1571004779-273,https://www.nytimes.com/search?query=bernie+sanders,"Warren and Sanders, and Their Messages of Change, Dominate the Money RaceElizabeth Warren raised nearly as much money as Bernie Sanders over the past three months. They have both shunned wealthy donors, yet they are way ahead of everyone else.By Thomas KaplanPRINT EDITIONWarren Says Donors Gave $24.6 Million In Quarter|October 5, 2019, Page A10",https://www.nytimes.com/2019/10/04/us/politics/elizabeth-warren-fundraising.html?searchResultPosition=23,"Warren and Sanders, and Their Messages of Change, Dominate the Money Race","Elizabeth Warren raised nearly as much money as Bernie Sanders over the past three months. They have both shunned wealthy donors, yet they are way ahead of everyone else.",,"Oct. 4, 2019","That choice is central to her bid for the presidency, freeing up her schedule and creating a tidy contrast with some of her rivals: While other candidates gather with rich donors, Ms. Warren spends hours taking pictures with voters who wait in the “selfie line” at her town-hall-style events."
