web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content,
"1575050767-65968","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=13","Obama gets political again, launches initiative to fight gerrymandering","https://www.foxnews.com/politics/obama-gets-political-again-launches-initiative-to-fight-gerrymandering","Obama gets political again, launches initiative to fight gerrymandering","Obama gets political again, launches initiative to fight gerrymandering","","August 27","“Training is at the heart of organizing. It’s why I’ve always made it a priority — from my 2008 campaign until now,"" Obama tweeted Monday. ""And it’s why I’m proud to announce @allontheline’s in-person training initiative, Redistricting U.""","null"
"1575050489-65501","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=45","Recalling MLK and RFK deaths, Biden asks campaign crowd, What if Obama 'had been assassinated' in 2008?","https://www.foxnews.com/politics/biden-targets-trump-jabs-at-2020-rivals-over-medicare-for-all","Recalling MLK and RFK deaths, Biden asks campaign crowd, What if Obama 'had been assassinated' in 2008?","Recalling MLK and RFK deaths, Biden asks campaign crowd, What if Obama 'had been assassinated' in 2008?","","August 23","“We wake up wondering what tweet the president is going to unleash. He’s insulted and denigrated Denmark, a culture that has repeatedly fought side-by-side with us, sacrificing men and women along with our troops including in Afghanistan and he calls the Danish prime minister in a misogynistic way ‘nasty woman.’”","null"
"1575050564-65705","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=37","Barack Obama, Insurance Salesman","https://www.foxnews.com/politics/barack-obama-insurance-salesman","Barack Obama, Insurance Salesman","Barack Obama, Insurance Salesman","","September 26, 2013","It’s not as if Obama likely feels some deep desire to make good on his word to insurance companies and drug makers. There’s no commission arrangement. But what he does know is that if he can’t get enough of his supporters through the doors for his partners, premiums are going to rise even more than expected. And that means broad-based resistance to the law will grow and that means the chances for it eventually being entirely or substantially replaced grow, too.","null"
"1575050470-65464","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=47","Obama worries that progressives risk creating ‘circular firing squad’","https://www.foxnews.com/politics/obama-warns-democrats-against-creating-circular-firing-squad","Obama worries that progressives risk creating ‘circular firing squad’","Obama worries that progressives risk creating ‘circular firing squad’","","April 6","""They are beyond the pale many of those people, beyond the pale,"" Biden continued. ""And it's a sad commentary on society. We have no choice but to take them out of society.""","null"
"1575050508-65562","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=43","Washington Post columnist urges Obama to condemn Trump, 'reclaim legacy': ‘Your country needs you’","https://www.foxnews.com/politics/washington-post-obama-condemn-trump-legacy","Washington Post columnist urges Obama to condemn Trump, 'reclaim legacy': ‘Your country needs you’","Washington Post columnist urges Obama to condemn Trump, 'reclaim legacy': ‘Your country needs you’","Brian Flood","July 16","","null"
"1575050661-65875","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=23","Biden defends son, downplays lack of Obama endorsement in tough ’60 Minutes’ interview","https://www.foxnews.com/politics/in-tough-60-minutes-interview-biden-defends-son-downplays-lack-of-obama-endorsement","Biden defends son, downplays lack of Obama endorsement in tough ’60 Minutes’ interview","Biden defends son, downplays lack of Obama endorsement in tough ’60 Minutes’ interview","","October 28","Biden vowed that he if gets “elected president, my children are not going to have offices in the White House. My children are not going to sit in on Cabinet meetings. ... It's just simply improper because you should make it clear to the American public that everything you're doing is for them. For them. And the idea that you’re going to have his children his — son-in-law, etcetera, engaged in the day-to-day operation of things they know nothing about.”","null"
"1575050489-65487","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=45","Recalling MLK and RFK deaths, Biden asks campaign crowd, What if Obama 'had been assassinated' in 2008?","https://www.foxnews.com/politics/biden-targets-trump-jabs-at-2020-rivals-over-medicare-for-all","Recalling MLK and RFK deaths, Biden asks campaign crowd, What if Obama 'had been assassinated' in 2008?","Recalling MLK and RFK deaths, Biden asks campaign crowd, What if Obama 'had been assassinated' in 2008?","Paul Steinhauser","August 23","","null"
"1575050593-65739","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=32","Clinton, Obama silent on Ed Buck donations after Dem megadonor's arrest","https://www.foxnews.com/politics/clinton-obama-silent-on-ed-buck-donations-after-dem-megadonors-sudden-arrest","Clinton, Obama silent on Ed Buck donations after Dem megadonor's arrest","Clinton, Obama silent on Ed Buck donations after Dem megadonor's arrest","","September 18","But former Secretary of State Hillary Clinton and former President Barack Obama remained quiet on the subject in January -- and their spokespeople on Wednesday didn't respond to Fox News' request for comment on what they would do with their donations from Buck.","null"
"1575050806-66046","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=8","Texas woman who mailed Obama explosive gets 10-year sentence","https://www.foxnews.com/politics/barack-obama-greg-abbott-explosive-devices-mailed","Texas woman who mailed Obama explosive gets 10-year sentence","Texas woman who mailed Obama explosive gets 10-year sentence","","November 19","At that point, Poff denied committing the crimes, The Chronicle reported.","null"
"1575050537-65638","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=40","Mattis slams Obama, Biden for 'ignoring reality' in Iraq, leading to rise of ISIS","https://www.foxnews.com/politics/mattis-slams-obama-biden-for-ignoring-reality-in-iraq-leading-to-rise-of-isis","Mattis slams Obama, Biden for 'ignoring reality' in Iraq, leading to rise of ISIS","Mattis slams Obama, Biden for 'ignoring reality' in Iraq, leading to rise of ISIS","","September 3","CLICK TO GET THE FOX NEWS APP","null"
"1575050607-65765","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=30","Julián Castro: Obama had 'compassion' for immigrants, Trump does not","https://www.foxnews.com/politics/julian-castro-obama-trump-immigrants","Julián Castro: Obama had 'compassion' for immigrants, Trump does not","Julián Castro: Obama had 'compassion' for immigrants, Trump does not","","June 13","His comments came as the administration labeled the crisis at the border a ""full-blown emergency"" at the border. While Castro recognized there were problems at the border, he seemed to back away from the idea that the U.S. was facing a ""crisis.""","null"
"1575050537-65615","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=40","Mattis slams Obama, Biden for 'ignoring reality' in Iraq, leading to rise of ISIS","https://www.foxnews.com/politics/mattis-slams-obama-biden-for-ignoring-reality-in-iraq-leading-to-rise-of-isis","Mattis slams Obama, Biden for 'ignoring reality' in Iraq, leading to rise of ISIS","Mattis slams Obama, Biden for 'ignoring reality' in Iraq, leading to rise of ISIS","","September 3","""I try not to talk, having parted ways with the administration over matters of policy,"" Mattis said. ""I don't want to talk from the cheap seats now and make their job more difficult."" Mattis resigned from the Trump administration last December after clashing with the president over the abrupt withdrawal of U.S. troops from Syria and after two years of deep disagreements over America's role in the world.","null"
"1575050791-66028","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=10","Obama endorses Justin Trudeau for reelection in Canada","https://www.foxnews.com/politics/fmr-pres-obama-endorses-justin-trudeau-for-reelection","Obama endorses Justin Trudeau for reelection in Canada","Obama endorses Justin Trudeau for reelection in Canada","","October 16","CLICK HERE TO GET THE FOX NEWS APP","null"
"1575050815-66077","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=7","Ingraham: Is Team Obama behind Harris' surge?","https://www.foxnews.com/politics/ingraham-is-team-obama-behind-sen-harris-surge","Ingraham: Is Team Obama behind Harris' surge?","Ingraham: Is Team Obama behind Harris' surge?","","July 9","""Well this is clearly racial pandering of the worst sort but it's designed to appeal voters away from Joe Biden,"" Ingraham said.","null"
