web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content,
"1575049989-64782","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=40","McConnell willing to consider ‘bipartisan’ gun violence solutions, opposes 'infringing' on rights","https://www.foxnews.com/politics/mcconnell-willing-to-consider-bipartisan-gun-violence-solutions-opposes-infringing-on-constitutional-rights","McConnell willing to consider ‘bipartisan’ gun violence solutions, opposes 'infringing' on rights","McConnell willing to consider ‘bipartisan’ gun violence solutions, opposes 'infringing' on rights","","August 5","GRAHAM, BLUMENTHAL ANNOUNCE BIPARTISAN BILL ON 'RED FLAG' LAWS IN WAKE OF EL PASO, DAYTON SHOOTINGS","null"
"1575050084-64951","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=29","McConnell ad telegraphs plan to protect Trump against Pelosi in impeachment fight","https://www.foxnews.com/politics/mcconnell-ad-telegraphs-plan-to-protect-trump-against-pelosi-in-impeachment-fight","McConnell ad telegraphs plan to protect Trump against Pelosi in impeachment fight","McConnell ad telegraphs plan to protect Trump against Pelosi in impeachment fight","","October 7","The odds of McConnell being put in that position seemingly increased over the weekend, as a senior member of the House Democratic Caucus told Fox News they believe there are enough Democrats currently supporting impeachment to get the required House majority to pass articles of impeachment. The senior member based this belief on the 227 Democrats in the House who have expressed support for an impeachment inquiry.","null"
"1575050092-64969","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=28","McConnell throws shade at Nike with 'Betsy Ross' flag tweet","https://www.foxnews.com/politics/mcconnell-throws-shade-at-nike-with-betsy-ross-flag-tweet","McConnell throws shade at Nike with 'Betsy Ross' flag tweet","McConnell throws shade at Nike with 'Betsy Ross' flag tweet","","July 4","The Anti-Defamation League does not include it in its database of hate symbols. Mark Pitcavage, a senior research fellow for the ADL's Center on Extremism, said extremist groups have occasionally used it, but the flag is most commonly used by people for patriotic purposes.","null"
"1575050163-65105","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=19","McConnell: If Trump impeachment trial were held today, 'it would not lead to a removal'","https://www.foxnews.com/politics/mcconnell-if-trump-impeachment-trial-were-held-today-it-would-not-lead-to-a-removal","McConnell: If Trump impeachment trial were held today, 'it would not lead to a removal'","McConnell: If Trump impeachment trial were held today, 'it would not lead to a removal'","","November 5","Fox News Doug McKelway and The Associated Press contributed to this report.","null"
"1575049927-64681","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=48","Sept. 11 first responders call sit-down with McConnell 'one of the best meetings we've had'","https://www.foxnews.com/politics/9-11-first-responders-say-sit-down-with-mcconnell-was-one-of-the-best-meetings-weve-had","Sept. 11 first responders call sit-down with McConnell 'one of the best meetings we've had'","Sept. 11 first responders call sit-down with McConnell 'one of the best meetings we've had'","","June 25","More than 2,000 firefighters, police officers, federal agents and other first responders have died from 9/11-related diseases and that number is expected to climb over time, according to the Centers for Disease Control and Prevention's World Trade Center Health Program.","null"
"1575049914-64670","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=50","Trump delivers statement after meeting with Mitch McConnell -- live blog","https://www.foxnews.com/politics/trump-delivers-statement-after-meeting-with-mitch-mcconnell-live-blog","Trump delivers statement after meeting with Mitch McConnell -- live blog","Trump delivers statement after meeting with Mitch McConnell -- live blog","","October 16, 2017","Follow Fox News' live blog below. Mobile users click here.","null"
"1575050163-65098","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=19","McConnell: If Trump impeachment trial were held today, 'it would not lead to a removal'","https://www.foxnews.com/politics/mcconnell-if-trump-impeachment-trial-were-held-today-it-would-not-lead-to-a-removal","McConnell: If Trump impeachment trial were held today, 'it would not lead to a removal'","McConnell: If Trump impeachment trial were held today, 'it would not lead to a removal'","","November 5","McConnell added: “It’s very difficult to ascertain how long this takes. I’d be surprised if it didn’t end the way the two previous ones did, with the president not being removed from office,”","null"
"1575049951-64720","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=45","McConnell condemns 'modern-day McCarthyism,' 'feckless' Obama policies, after pundits call him 'Russian asset'","https://www.foxnews.com/politics/mcconnell-modern-day-mccarthyisim-feckless-obama-policies-washington-post-russian-asset","McConnell condemns 'modern-day McCarthyism,' 'feckless' Obama policies, after pundits call him 'Russian asset'","McConnell condemns 'modern-day McCarthyism,' 'feckless' Obama policies, after pundits call him 'Russian asset'","","July 29","Schumer said if administration officials give the president information he doesn’t want to hear, ""you’re either fired, or you’re frozen out and you quit.""","null"
"1575050214-65191","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=13","Trump prods McConnell on sentencing bill: 'Go for it Mitch!'","https://www.foxnews.com/politics/trump-prods-mcconnell-on-sentencing-bill-go-for-it-mitch","Trump prods McConnell on sentencing bill: 'Go for it Mitch!'","Trump prods McConnell on sentencing bill: 'Go for it Mitch!'","","December 7","Cotton and others, including Sen. John Cornyn of Texas, No. 2 Senate Republican, insist there is not as much support for the bill as Grassley claims. Cotton says senators may tell the chairman they're in favor of it when actually they're not.","null"
"1575050300-65375","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=3","Hillary Clinton praises Twitter ad ban while Mitch McConnell defends free speech","https://www.foxnews.com/politics/hillary-clinton-twitter-political-ad-ban-mitch-mcconnell-free-speech","Hillary Clinton praises Twitter ad ban while Mitch McConnell defends free speech","Hillary Clinton praises Twitter ad ban while Mitch McConnell defends free speech","","November 7","""Twitter made the right decision to say, 'Look, we don’t want to get into the judging game,'” Clinton said at The New York Times DealBook Conference in New York City. “I think that should be the decision that Facebook makes as well.”","null"
"1575049989-64774","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=40","McConnell willing to consider ‘bipartisan’ gun violence solutions, opposes 'infringing' on rights","https://www.foxnews.com/politics/mcconnell-willing-to-consider-bipartisan-gun-violence-solutions-opposes-infringing-on-constitutional-rights","McConnell willing to consider ‘bipartisan’ gun violence solutions, opposes 'infringing' on rights","McConnell willing to consider ‘bipartisan’ gun violence solutions, opposes 'infringing' on rights","","August 5","He did not specifically detail the type of legislation he would support. But McConnell’s comments come amid a bipartisan effort from GOP Sen. Lindsey Graham of South Carolina and Democratic Sen. Richard Blumenthal of Connecticut for a bill that would create a federal grant program to assist states in adopting so-called “Red Flag” laws.","null"
"1575050035-64856","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=35","McConnell vows to be 'grim reaper' of socialist Dem proposals","https://www.foxnews.com/politics/mcconnell-vows-to-be-grim-reaper-of-socialist-dem-proposals","McConnell vows to be 'grim reaper' of socialist Dem proposals","McConnell vows to be 'grim reaper' of socialist Dem proposals","","April 22","McConnell brought Ocasio-Cortez's Green New Deal resolution to a vote in the Senate in March, and it did not secure a single affirmative vote from Democrats, who charged that the the move was a stunt. McConnell later admitted in an interview with Fox News' ""Special Report with Bret Baier"" that the vote was indeed ""for show.""","null"
"1575050154-65083","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=20","Twitter unlocks Mitch McConnell’s campaign account after GOP fury","https://www.foxnews.com/politics/twitter-unlocks-mitch-mcconnells-campaign-account-after-gop-fury","Twitter unlocks Mitch McConnell’s campaign account after GOP fury","Twitter unlocks Mitch McConnell’s campaign account after GOP fury","","August 9","""After multiple appeals from affected users and Leader McConnell’s team confirming their intent to highlight the threats for public discussion, we have reviewed this case more closely,"" Twitter said.","null"
"1575050196-65147","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=15","Mitch McConnell tells Nike he'll buy first order of 'Betsy Ross' sneakers if they released after Kaepernick controversy","https://www.foxnews.com/politics/mitch-mcconnell-nike-colin-kaepernick-sneakers","Mitch McConnell tells Nike he'll buy first order of 'Betsy Ross' sneakers if they released after Kaepernick controversy","Mitch McConnell tells Nike he'll buy first order of 'Betsy Ross' sneakers if they released after Kaepernick controversy","","July 2","""If we’re in a political environment where the American flag has become controversial to Americans, I think we've got a problem,"" McConnell said, according to the Lexington Herald Leader.","null"
"1575050291-65355","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=4","Reporter's Notebook: What Mitch McConnell said and did not say about guns","https://www.foxnews.com/politics/mcconnell-guns-what-he-didnt-say-reporters-notebook","Reporter's Notebook: What Mitch McConnell said and did not say about guns","Reporter's Notebook: What Mitch McConnell said and did not say about guns","","August 13","This is why it’s not a stretch to see no Senate action at all when lawmakers return in September – or a scenario similar to the one which played out in the spring of 2013.","null"
"1575050275-65316","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=6","Mitch McConnell campaign criticized for photos of tombstones with Dem names","https://www.foxnews.com/politics/mitch-mcconnell-campaign-criticized-for-photos-of-tombstones-with-democratic-opponetts-name","Mitch McConnell campaign criticized for photos of tombstones with Dem names","Mitch McConnell campaign criticized for photos of tombstones with Dem names","","August 5","""Hours after the El Paso shooting, Mitch McConnell proudly tweeted this photo. I find it so troubling that our politics have become so nasty and personal that the Senate Majority Leader thinks it's appropriate to use imagery of the death of a political opponent (me) as messaging,"" she tweeted in response.","null"
