web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content,
"1575049627-64448","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=13","Joe, Hunter Biden seen golfing with Ukraine gas company exec back in 2014, photo shows","https://www.foxnews.com/politics/joe-hunter-biden-seen-golfing-with-ukraine-gas-company-exec-back-in-2014-photo-shows","Joe, Hunter Biden seen golfing with Ukraine gas company exec back in 2014, photo shows","Joe, Hunter Biden seen golfing with Ukraine gas company exec back in 2014, photo shows","","September 30","The vice president threatened to withhold $1 billion in critical U.S. aid if Shokin was not fired.","null"
"1575049410-64099","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=37","Joe Biden takes indirect shot at Kamala Harris over her support for Medicare for All","https://www.foxnews.com/politics/joe-biden-shot-kamala-harris-medicare-for-all","Joe Biden takes indirect shot at Kamala Harris over her support for Medicare for All","Joe Biden takes indirect shot at Kamala Harris over her support for Medicare for All","","July 13","BIDEN FACES PROTESTS DURING NH CAMPAIGN STOP OVER OBAMA-ERA DEPORTATIONS","null"
"1575049529-64288","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=24","Bernie Sanders slams Joe Biden campaign for accepting super PAC donations in effort to 'buy the election'","https://www.foxnews.com/politics/bernie-sanders-joe-biden-super-pac-big-donors-buy-election-2020","Bernie Sanders slams Joe Biden campaign for accepting super PAC donations in effort to 'buy the election'","Bernie Sanders slams Joe Biden campaign for accepting super PAC donations in effort to 'buy the election'","","October 25","TRUMP CAMPAIGN RESPONDS TO BIDEN’S ’60 MINUTES’ INTERVIEW, TAKES SWIPE AT HUNTER","null"
"1575049529-64285","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=24","Bernie Sanders slams Joe Biden campaign for accepting super PAC donations in effort to 'buy the election'","https://www.foxnews.com/politics/bernie-sanders-joe-biden-super-pac-big-donors-buy-election-2020","Bernie Sanders slams Joe Biden campaign for accepting super PAC donations in effort to 'buy the election'","Bernie Sanders slams Joe Biden campaign for accepting super PAC donations in effort to 'buy the election'","","October 25","""Joe Biden has spent his campaign promising elite donors that nothing will fundamentally change for them, and he has made clear to fossil fuel and pharmaceutical donors that he will be their ally,” Sanders’ campaign manager, Faiz Shakir, said in a statement. “As a result, he has had trouble generating significant grassroots support from Americans who are getting crushed by those same big donors — and so his supporters are suddenly begging for help from super PACs, even though they are vehicles for the kind of corporate corruption that Democrats should be fighting to stop.”


""Let’s be clear: super PACs exist for one reason and one reason only: to help billionaires and corporations bankroll a presidential campaign with unlimited amounts of money, in exchange for favors,” he continued. “Every Democratic candidate should forcefully reject any help from super PACs -- and they should tell their supporters and surrogates to stop engaging with super PACs that aim to buy elections and undermine our democracy.”","null"
"1575049692-64519","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=8","Joe Biden defends son Hunter's Ukraine work: 'My son did nothing wrong. I did nothing wrong'","https://www.foxnews.com/politics/biden-answers-question-on-hunter-biden-my-son-did-nothing-wrong-i-did-nothing-wrong","Joe Biden defends son Hunter's Ukraine work: 'My son did nothing wrong. I did nothing wrong'","Joe Biden defends son Hunter's Ukraine work: 'My son did nothing wrong. I did nothing wrong'","","October 15","DEMS UNITE BEHIND IMPEACHING TRUMP AT DEBATE, EVEN AS PELOSI SAYS THERE WON'T BE A VOTE","null"
"1575049692-64522","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=8","Joe Biden defends son Hunter's Ukraine work: 'My son did nothing wrong. I did nothing wrong'","https://www.foxnews.com/politics/biden-answers-question-on-hunter-biden-my-son-did-nothing-wrong-i-did-nothing-wrong","Joe Biden defends son Hunter's Ukraine work: 'My son did nothing wrong. I did nothing wrong'","Joe Biden defends son Hunter's Ukraine work: 'My son did nothing wrong. I did nothing wrong'","","October 15","“I know I did nothing wrong at all. Was it poor judgment to be in the middle of something that is a swamp in many ways? Yeah,” the younger Biden said Tuesday morning.","null"
"1575049448-64168","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=33","Lara Trump: Timing of Joe Biden accusations seems 'very convenient'","https://www.foxnews.com/politics/lara-trump-the-timing-of-the-biden-accusations-seem-convenient","Lara Trump: Timing of Joe Biden accusations seems 'very convenient'","Lara Trump: Timing of Joe Biden accusations seems 'very convenient'","","April 5","“I don't know Joe Biden personally I've never met him. I don't really know his character but he's been in the public eye, Sandra, for so long that for all of a sudden the timing of this, it just seems very convenient,” Trump said on “America’s Newsroom.”","null"
"1575049692-64523","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=8","Joe Biden defends son Hunter's Ukraine work: 'My son did nothing wrong. I did nothing wrong'","https://www.foxnews.com/politics/biden-answers-question-on-hunter-biden-my-son-did-nothing-wrong-i-did-nothing-wrong","Joe Biden defends son Hunter's Ukraine work: 'My son did nothing wrong. I did nothing wrong'","Joe Biden defends son Hunter's Ukraine work: 'My son did nothing wrong. I did nothing wrong'","","October 15","He also acknowledged in the interview that if he had a different last name, he would not have been appointed to the board of Burisma.","null"
"1575049410-64108","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=37","Joe Biden takes indirect shot at Kamala Harris over her support for Medicare for All","https://www.foxnews.com/politics/joe-biden-shot-kamala-harris-medicare-for-all","Joe Biden takes indirect shot at Kamala Harris over her support for Medicare for All","Joe Biden takes indirect shot at Kamala Harris over her support for Medicare for All","","July 13","Harris has seen her poll numbers soar in the wake of that nationally televised showdown, while Biden’s once big lead in the national and early primary and caucus voting state surveys has started to slip.","null"
"1575049556-64320","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=21","Joe Biden claims he once told Vladimir Putin ‘I don’t think you have a soul’","https://www.foxnews.com/politics/biden-claims-putin-no-soul","Joe Biden claims he once told Vladimir Putin ‘I don’t think you have a soul’","Joe Biden claims he once told Vladimir Putin ‘I don’t think you have a soul’","","September 6","“We have to get every state in the union to move toward having paper ballots. We need the backup,” he said.","null"
"1575049712-64549","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=6","Joe Biden officially launches 2020 presidential bid","https://www.foxnews.com/politics/biden-officially-launches-2020-presidential-bid","Joe Biden officially launches 2020 presidential bid","Joe Biden officially launches 2020 presidential bid","","April 25","He enters a crowded field of Democratic contenders aiming to unseat President Trump -- nearly 32 years after he announced his first campaign for president. The campaign is Biden’s third for the White House, having also unsuccessfully run in 1988 and 2008.","null"
"1575049645-64483","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=11","Graham says he loves Joe Biden 'as a person,' but Hunter Biden's Burisma work 'doesn’t pass the smell test'","https://www.foxnews.com/politics/graham-says-he-loves-joe-biden-as-a-person-but-hunter-bidens-burisma-work-doesnt-pass-the-smell-test","Graham says he loves Joe Biden 'as a person,' but Hunter Biden's Burisma work 'doesn’t pass the smell test'","Graham says he loves Joe Biden 'as a person,' but Hunter Biden's Burisma work 'doesn’t pass the smell test'","","4 days ago","BIDEN FUMES AT GRAHAM OVER REQUEST FOR DOCUMENTS ON SON","null"
"1575049756-64650","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=1","Councilman from Pete Buttigieg's hometown endorses Joe Biden","https://www.foxnews.com/politics/south-bend-davis-councilman-biden-buttigieg","Councilman from Pete Buttigieg's hometown endorses Joe Biden","Councilman from Pete Buttigieg's hometown endorses Joe Biden","","6 days ago","Despite Buttigieg's national popularity, he's faced ardent opposition at the local level. For example, the South Bend mayor encountered criticism at a local town hall earlier this year after a shooting that involved a white police officer and ended with the death of 54-year-old Eric Logan, a black man.","null"
"1575049398-64079","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=38","Biden drops to fourth among Iowa Democrats, new poll shows","https://www.foxnews.com/politics/biden-drops-to-4th-in-iowa-among-dems-new-poll-shows","Biden drops to fourth among Iowa Democrats, new poll shows","Biden drops to fourth among Iowa Democrats, new poll shows","","November 6","Just three months shy of the Iowa caucus, Quinnipiac University Polling Analyst Mary Snow described the heated competition as ""a close race with a crowded field of frontrunners.""","null"
"1575049458-64190","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=32","Joe Biden says video games may play role in gun violence","https://www.foxnews.com/politics/joe-biden-video-games-gun-violence-shoot-somebody-blow-brains-out-el-paso-dayton-ohio","Joe Biden says video games may play role in gun violence","Joe Biden says video games may play role in gun violence","","August 6","CLICK HERE TO GET THE FOX NEWS APP","null"
"1575049429-64156","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=35","Trump says ahead of debates he thinks 'Sleepy Joe' Biden will be 2020 Democratic nominee","https://www.foxnews.com/politics/trump-says-he-thinks-sleepy-joe-biden-will-be-2020-democratic-nominee-ahead-of-debates","Trump says ahead of debates he thinks 'Sleepy Joe' Biden will be 2020 Democratic nominee","Trump says ahead of debates he thinks 'Sleepy Joe' Biden will be 2020 Democratic nominee","","July 30","Trump has been hurling insults at Biden for months, calling him “weak mentally” and repeatedly saying he hopes he will be the nominee.","null"
"1575049410-64110","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=37","Joe Biden takes indirect shot at Kamala Harris over her support for Medicare for All","https://www.foxnews.com/politics/joe-biden-shot-kamala-harris-medicare-for-all","Joe Biden takes indirect shot at Kamala Harris over her support for Medicare for All","Joe Biden takes indirect shot at Kamala Harris over her support for Medicare for All","","July 13","But Biden has issues with the plan.","null"
